Country,Human Development Index (HDI),[Demography] Median age (years),[Demography] Old age dependency ratio (old age (65 and older) per 100 people (ages 15-64)),"[Demography] Population, ages 15–64 (millions)","[Demography] Population, ages 65 and older (millions)","[Demography] Population, total (millions)","[Demography] Population, under age 5 (millions)","[Demography] Population, urban (%)",[Demography] Sex ratio at birth (male to female births),[Demography] Young age (0-14) dependency ratio (per 100 people ages 15-64),[Education] Education Index,[Education] Expected years of schooling (years),"[Education] Expected years of schooling, female (years)","[Education] Expected years of schooling, male (years)",[Education] Government expenditure on education (% of GDP),"[Education] Gross enrolment ratio, pre-primary (% of preschool-age children)","[Education] Gross enrolment ratio, primary (% of primary school-age population)","[Education] Gross enrolment ratio, secondary (% of secondary school-age population)","[Education] Gross enrolment ratio, tertiary (% of tertiary school-age population)","[Education] Literacy rate, adult (% ages 15 and older)",[Education] Mean years of schooling (years),"[Education] Mean years of schooling, female (years)","[Education] Mean years of schooling, male (years)",[Education] Population with at least some secondary education (% ages 25 and older),"[Education] Population with at least some secondary education, female (% ages 25 and older)","[Education] Population with at least some secondary education, male (% ages 25 and older)",[Education] Primary school dropout rate (% of primary school cohort),"[Education] Pupil-teacher ratio, primary school (number of pupils per teacher)",[Education] Survival rate to the last grade of lower secondary general education (%),[Environmental Sustainability] Carbon dioxide emissions (kg per 2011 PPP $ of GDP),[Environmental Sustainability] Carbon dioxide emissions per capita (tonnes),[Environmental Sustainability] Forest area (% of total land area),[Environmental Sustainability] Fossil fuel energy consumption (% of total energy consumption),[Environmental Sustainability] Fresh water withdrawals (% of total renewable water resources),[Environmental Sustainability] Renewable energy consumption (% of total final energy consumption),"[Gender] Adolescent birth rate (births per 1,000 women ages 15-19)","[Gender] Antenatal care coverage, at least one visit (%)","[Gender] Contraceptive prevalence, any method (% of married or in-union women of reproductive age, 15–49 years)","[Gender] Maternal mortality ratio (deaths per 100,000 live births)",[Gender] Proportion of births attended by skilled health personnel (%),"[Gender] Unmet need for family planning (% of married or in-union women of reproductive age, 15–49 years)","[Health] HIV prevalence, adult (% ages 15-49), total","[Health] Infants lacking immunization, DTP (% of one-year-olds)","[Health] Infants lacking immunization, measles (% of one-year-olds)",[Health] Life expectancy Index,[Health] Life expectancy at birth (years),"[Health] Life expectancy at birth, female (years)","[Health] Life expectancy at birth, male (years)","[Health] Mortality rate, female adult (per 1,000 people)","[Health] Mortality rate, infant (per 1,000 live births)","[Health] Mortality rate, male adult (per 1,000 people)","[Health] Mortality rate, under-five (per 1,000 live births)",[Income_composition of resources] Domestic credit provided by financial sector (% of GDP),[Income_composition of resources] Gross domestic product (GDP) per capita (2011 PPP $),"[Income_composition of resources] Gross domestic product (GDP), total (2011 PPP $ billions)",[Income_composition of resources] Gross fixed capital formation (% of GDP),[Income_composition of resources] Gross national income (GNI) per capita (2011 PPP$),[Income_composition of resources] Income Index,"[Mobility and communication] Net migration rate (per 1,000 people)",[Socio-economic sustainability] Adjusted net savings (% of GNI),[Socio-economic sustainability] Gross capital formation (% of GDP),[Socio-economic sustainability] Rural population with access to electricity (%),"[Socio-economic sustainability] Total debt service (% of exports of goods, services and primary income)",[Trade and financial flows] Exports and imports (% of GDP),"[Trade and financial flows] Foreign direct investment, net inflows (% of GDP)",[Trade and financial flows] Net official development assistance received (% of GNI),[Trade and financial flows] Private capital flows (% of GDP),"[Trade and financial flows] Remittances, inflows (% of GDP)","[Work, employment and vulnerability] Labour force participation rate (% ages 15 and older)","[Work, employment and vulnerability] Labour force participation rate (% ages 15 and older), female","[Work, employment and vulnerability] Labour force participation rate (% ages 15 and older), male"
BEN,0.1976127320954907,0.08750000000000004,0.1473922902494331,0.002463296876539561,0.0013333333333333335,0.0035473572188719402,0.006756756756756757,0.3076109936575053,0.18750000000000025,0.7672064777327935,0.13953488372093026,0.1509433962264151,,,,0.017045454545454544,0.2230769230769231,,0.01639344262295082,,0.09420289855072465,0.050724637681159424,0.15,0.08686868686868686,0.04116465863453815,0.1306122448979592,0.49134487350199724,0.3058823529411765,,0.04477611940298507,0.0016155088852988692,0.5166835187057633,0.048,,0.9541751527494908,0.5462633451957296,,,0.1977908180876769,,,0.0033670033670033673,0.18309859154929578,0.21978021978021978,0.4637514384349828,0.463716814159292,0.41821561338289964,0.41338582677165364,0.3453355155482815,0.6208920187793427,0.37797619047619047,0.5394736842105264,0.29496090356211996,0.009418836123095513,0.0003439518655854956,0.059433962264150944,0.010185920200543137,0.3250564334085779,0.3547246083880748,0.7112232030264817,0.0889589905362776,,0.10366492146596859,0.07382875605815832,0.12142485699427977,0.11206896551724138,0.903977069150842,0.030818849668518188,0.6920473773265653,0.6061320754716981,0.8840070298769772
BFA,,0.06250000000000001,0.12925170068027209,0.004335402502709627,0.002,0.006243348705214616,0.012762762762762763,0.08879492600422834,0.25000000000000033,0.8157894736842105,,0.018867924528301883,0.057268722466960346,0.02010050251256281,,0.005681818181818182,0.08461538461538462,0.012578616352201259,0.00819672131147541,,,,,,,,0.3874833555259653,0.5882352941176471,0.6526315789473685,0.03482587064676617,0.0016155088852988692,0.2527805864509606,,,0.9490835030549898,0.666814946619217,,,0.24991370383154987,,,0.10101010101010101,0.09859154929577464,0.21978021978021978,0.3866513233601841,0.3876106194690266,0.31970260223048336,0.3464566929133858,0.4288052373158756,0.5692488262910798,0.44047619047619047,0.6012851897184823,0.275629887054735,0.004624214774250017,0.0003486635349770777,0.08349056603773584,0.0052809692918320454,0.23476297968397292,0.33451237998989386,,0.11924290220820188,,0.09842931937172775,0.05718901453957997,0.11310452418096723,0.08620689655172413,,0.026876903780684466,0.8730964467005076,0.8278301886792453,0.9121265377855887
BGD,0.24933687002652524,0.13437500000000005,0.10884353741496598,0.057049955660656224,0.022,0.07534586732884002,0.12387387387387389,0.1522198731501057,0.25000000000000033,0.6346153846153846,0.19767441860465115,0.1650943396226415,0.18061674008810574,0.20100502512562812,0.05833333333333333,,0.45384615384615384,0.09433962264150944,0.03278688524590164,,0.1811594202898551,0.13043478260869562,0.2285714285714286,0.2,0.11947791164658636,0.25918367346938775,,0.6823529411764706,,0.04975124378109452,0.0016155088852988692,0.11627906976744186,0.455,,0.730142566191446,0.75355871886121,,,0.19537452537107353,,,0.0,0.18309859154929578,0.37362637362637363,0.5454545454545454,0.5451327433628319,0.4739776951672863,0.5393700787401575,0.265139116202946,0.5757042253521127,0.20535714285714285,0.4335985312117504,0.29604691572545616,0.008063329279722392,0.006445563727684356,0.07783018867924528,0.009250052224775434,0.31151241534988716,0.3547246083880748,0.7654476670870114,0.10410094637223975,,0.35811518324607333,0.030694668820678513,0.11310452418096723,0.054075235109717866,0.9074405828257495,0.014692707400107507,0.42301184433164135,0.20165094339622644,0.866432337434095
BGR,0.6564986737400532,0.6937500000000001,0.4285714285714286,0.005813380628633363,0.008,0.006243348705214616,0.0045045045045045045,0.6448202959830868,0.31250000000000044,0.15890688259109315,0.6406976744186047,0.4716981132075472,0.5066079295154186,0.47738693467336685,0.30833333333333335,0.39204545454545453,0.5615384615384615,0.5911949685534591,0.21311475409836064,,0.6231884057971014,0.5869565217391304,0.5642857142857143,0.502020202020202,0.4889558232931727,0.7775510204081633,0.06657789613848202,,0.8526315789473684,0.45273631840796014,0.1373182552504039,0.30434782608695654,0.841,0.01885377611140868,0.019348268839103868,0.3358540925266904,,,0.0075940628236106315,0.991,,0.0,0.0,0.0,0.7733026467203683,0.7734513274336283,0.7713754646840149,0.734251968503937,0.10474631751227496,0.07687793427230047,0.23809523809523808,0.049877600979192166,,0.0700990681858671,0.003821163876573108,0.10047169811320755,0.06939628159598914,0.628668171557562,0.3360282971197575,0.728877679697352,0.16151419558359623,1.0,0.2031413612565445,0.11276252019386106,0.11310452418096723,,0.9074405828257495,,0.4483925549915398,0.5719339622641509,0.4007029876977154
BHR,0.7254641909814324,0.346875,0.056689342403628114,0.00029559562518474724,0.0,0.000354735721887194,0.0007507507507507509,0.8742071881606764,0.25000000000000033,0.3572874493927126,0.5732558139534883,0.5330188679245284,0.5770925110132159,0.5276381909547739,,,0.676923076923077,0.5157232704402516,,,0.4130434782608696,0.4057971014492754,0.41428571428571426,0.47777777777777775,0.4528112449799197,0.4836734693877551,,0.18823529411764706,,0.3482587064676616,0.4054927302100162,0.0030333670374115265,,0.08628816282806641,0.0,0.14323843416370108,,,0.007939247497411116,,,0.0,0.028169014084507043,0.13186813186813187,0.7928653624856156,0.7929203539823011,0.75092936802974,0.8011811023622049,0.10474631751227496,0.1050469483568075,0.10267857142857142,0.06395348837209303,0.24695916594265857,0.27006343772026986,0.0008198304741352907,0.08915094339622641,0.31258825987048255,0.8826185101580134,0.38504295098534613,0.7080706179066835,0.10347003154574132,,,0.3395799676898223,0.10192407696307852,0.03369905956112852,0.8935865281261196,,0.5651438240270729,0.27004716981132076,0.866432337434095
BHS,,0.2906250000000001,0.13378684807256233,0.00019706375012316487,0.0,0.0002128414331323164,0.0,0.7864693446088794,0.31250000000000044,0.3684210526315789,,0.4716981132075472,0.5242290748898679,0.4623115577889448,,,0.5846153846153846,0.5094339622641509,,,,,,,,,,,,0.11940298507462685,0.12277867528271405,0.5197168857431749,0.0,,0.0,0.3091637010676157,,,0.01484294097342078,0.99,,0.030303030303030304,0.056338028169014086,0.14285714285714285,0.762945914844649,0.7628318584070798,0.7602230483271377,0.7204724409448818,0.18821603927986907,0.1056338028169014,0.29910714285714285,0.06548347613219095,0.37619461337966986,0.23814318799718054,0.00037222188193498836,0.12075471698113208,0.2423898057238354,0.8397291196388261,0.35219807983830215,,0.18548895899053627,0.82,,0.17786752827140548,0.11180447217888714,0.003918495297805642,,,0.6852791878172589,0.6933962264150944,0.7117750439367313
BIH,,0.48437500000000006,0.1950113378684807,0.003054488126909055,0.002,0.0031926214969847464,0.0022522522522522522,0.35729386892177595,0.3750000000000005,0.20242914979757085,,,,,,,,,,,,,,,,,,,,,,0.43781597573306363,0.9390000000000001,,0.07433808553971487,0.1628113879003559,,,0.00862961684501208,0.97,,,,,0.766398158803222,0.7663716814159294,0.7620817843866171,0.7224409448818898,0.11620294599018004,0.08509389671361503,0.24702380952380953,0.049265605875152996,,,,,0.011272195529559223,0.3397291196388262,0.32592218292066705,,,0.9620000000000001,,,,,,,0.3485617597292725,0.4150943396226416,0.4305799648506151
BLR,,0.5875000000000001,0.34467120181405897,0.006700167504187605,0.007333333333333334,0.007236608726498758,0.006006006006006007,0.6405919661733616,0.31250000000000044,0.19838056680161945,,0.5094339622641509,,,,0.5397727272727273,0.5538461538461539,0.5786163522012578,0.4016393442622951,,,,,,,,,,0.9789473684210527,,,0.3882709807886754,0.956,,0.00814663951120163,0.16681494661921709,,,0.010355540214014497,0.9990000000000001,,0.0,,,0.761795166858458,0.7610619469026548,0.7843866171003718,0.6830708661417324,0.11947626841243862,0.061619718309859156,0.3318452380952381,0.04008567931456549,,0.06279482273843365,0.0040096306522363935,0.10330188679245282,0.06864424482974724,0.6275395033860046,0.3542193026781203,,0.167192429022082,1.0,,0.14474959612277866,,,,,0.47884940778341795,0.5566037735849058,0.5043936731107205
BLZ,0.590185676392573,0.11249999999999995,0.15873015873015872,9.853187506158244e-05,0.0,0.00014189428875487761,0.0,0.445031712473573,0.12500000000000017,0.688259109311741,0.5720930232558139,0.4103773584905661,,,,0.13068181818181818,0.7,,,,0.572463768115942,0.5869565217391304,0.5571428571428572,0.21010101010101012,0.20783132530120485,0.20612244897959184,,,,0.15422885572139303,0.027463651050080775,0.7158746208291202,0.0,,0.3869653767820774,0.5840747330960854,,,0.017604418363824648,,,0.0,0.028169014084507043,0.14285714285714285,0.7721518987341771,0.7716814159292037,0.7490706319702602,0.7559055118110235,0.1407528641571195,0.17664319248826288,0.18898809523809523,0.11291309669522645,0.3071242397914857,0.038101360928870745,4.711669391582131e-05,0.1179245283018868,0.03986630457489033,0.5372460496613995,0.32592218292066705,0.9148802017654477,0.16214511041009463,0.787,0.07539267015706806,0.1975767366720517,0.12402496099843993,0.06191222570532915,0.9024244595724351,0.026697724422146567,0.45346869712351945,0.33608490566037735,0.7557117750439368
BOL,0.446949602122016,0.15000000000000005,0.16326530612244897,0.0036456793772785497,0.002,0.004895352962043278,0.007507507507507508,0.5306553911205074,0.25000000000000033,0.618421052631579,0.5197674418604651,0.43396226415094347,,,,0.17613636363636365,0.6,,,,0.44202898550724645,0.3840579710144928,0.4928571428571429,0.4404040404040404,0.3674698795180723,0.5173469387755102,,,0.9473684210526315,0.10945273631840795,0.012924071082390954,0.5864509605662285,0.672,,0.38085539714867617,0.4261565836298933,,,0.14566793234380393,,,0.0,0.4647887323943662,0.5054945054945055,0.4867663981588033,0.4867256637168142,0.4368029739776952,0.4488188976377953,0.3649754500818331,0.4906103286384977,0.38392857142857145,0.3723990208078336,0.29908774978279756,0.026800306731834273,0.0011967640254618613,0.059433962264150944,0.027800292458742427,0.4796839729119639,0.34007074279939364,,0.07886435331230283,0.10400000000000001,0.412565445026178,0.0754442649434572,0.11466458658346333,0.09561128526645768,0.9068434252955929,0.0005972645284596547,0.6243654822335027,0.5837264150943396,0.7451669595782073
BRA,0.5464190981432361,0.253125,0.13151927437641722,0.08907281505567052,0.04,0.10599503369989359,0.13513513513513514,0.7241014799154335,0.25000000000000033,0.44230769230769235,0.44418604651162785,0.47641509433962265,,,,,,,,,0.2536231884057971,0.29710144927536236,0.24285714285714285,0.19292929292929295,0.20281124497991973,0.1826530612244898,,,,0.06467661691542288,0.022617124394184167,0.6612740141557129,0.512,,0.5081466395112016,0.36432384341637014,,,0.03486365205384881,,,0.0033670033670033673,0.18309859154929578,0.23076923076923078,0.6674338319907941,0.6672566371681417,0.66728624535316,0.6102362204724411,0.20458265139116202,0.30399061032863844,0.34375,0.1900244798041616,0.43940052128583845,0.07821661773932441,0.07279529209994393,0.09764150943396226,0.0876039273031126,0.6681715575620767,0.3567458312278929,0.7887767969735183,0.12744479495268138,0.5539999999999999,0.23664921465968589,0.02455573505654281,0.11362454498179927,0.003134796238244514,0.9072017198136868,0.0007167174341515856,0.5194585448392556,0.42452830188679247,0.7785588752196837
BRB,0.6856763925729443,0.43750000000000006,0.32653061224489793,0.00019706375012316487,0.0,0.0002128414331323164,0.0,0.3382663847780127,0.18750000000000025,0.21963562753036442,0.6325581395348838,0.5047169811320755,0.5330396475770925,0.5175879396984925,,,0.7076923076923077,0.5031446540880503,0.13934426229508196,,0.5652173913043479,0.572463768115942,0.5499999999999999,0.6616161616161617,0.644578313253012,0.6755102040816326,,0.15294117647058825,,0.13930348258706465,0.06623586429725363,0.14863498483316478,0.0,,0.19246435845213847,0.2206405693950178,1.0,,0.018985157059026578,,,0.0,0.028169014084507043,0.13186813186813187,0.7756041426927502,0.7752212389380533,0.7472118959107807,0.7539370078740157,0.14402618657937807,0.08392018779342723,0.18452380952380953,0.048041615667074676,0.3601216333622937,0.10988900335391122,0.000179043436880121,0.07028301886792453,0.11196156256528098,0.708803611738149,0.34057604850934814,0.7950819672131149,0.09337539432176657,,,0.13893376413570274,0.11466458658346333,0.003918495297805642,0.9083960348739997,0.011168846682195544,0.6345177664974619,0.652122641509434,0.680140597539543
BRN,0.7732095490716181,0.278125,0.07482993197278912,0.00019706375012316487,0.0,0.0002128414331323164,0.0,0.6448202959830868,0.31250000000000044,0.4078947368421053,0.5895348837209302,0.4716981132075472,0.5154185022026432,0.4723618090452262,0.26666666666666666,,,,,,0.5217391304347827,0.4782608695652174,0.5428571428571428,0.5515151515151515,0.5080321285140562,0.5704081632653061,,,,0.13432835820895522,0.3861066235864297,0.7927199191102123,0.9990000000000001,,0.007128309572301425,0.18282918149466193,,,0.011045909561615464,,,,0.028169014084507043,0.0,0.8020713463751439,0.801769911504425,0.7676579925650557,0.8031496062992126,0.1260229132569558,0.05046948356807511,0.13541666666666666,0.0342717258261934,,0.653935230010147,0.0010318555967564866,0.08820754716981132,0.7095299770210988,1.0,0.36887316826680144,,0.11798107255520504,1.0,,0.1600969305331179,,0.003918495297805642,,,0.5668358714043994,0.4693396226415094,0.7539543057996485
BTN,,0.11249999999999995,0.09750566893424036,0.00029559562518474724,0.0,0.000354735721887194,0.0007507507507507509,0.11627906976744184,0.18750000000000025,0.6811740890688259,,0.1556603773584906,,,,,,,,,,,,,,,,,,0.04477611940298507,0.0032310177705977385,0.5419615773508595,0.0,,0.9765784114052953,0.4937722419928826,,,0.3251639627200552,,,,0.014084507042253521,0.06593406593406594,0.44764096662830843,0.44778761061946903,0.36988847583643136,0.4311023622047245,0.5613747954173486,0.5158450704225352,0.46577380952380953,0.38402692778457775,0.24695916594265857,0.016095675545881972,5.654003269898557e-05,0.14622641509433962,0.01575934823480259,0.3905191873589165,0.35977766548761997,,0.1917981072555205,,,0.09289176090468497,0.11440457618304732,0.13166144200626956,,,0.5583756345177665,0.5365566037735849,0.6590509666080845
BWA,0.506631299734748,0.09999999999999999,0.0929705215419501,0.0006897231254310769,0.0,0.0009932600212841432,0.0015015015015015017,0.38583509513742076,0.12500000000000017,0.6993927125506072,0.4418604651162791,0.3726415094339623,0.4273127753303965,0.35175879396984927,0.4083333333333334,,0.6230769230769231,0.2138364779874214,,,0.3768115942028986,0.39855072463768115,0.38571428571428573,0.40606060606060607,0.40763052208835343,0.45,,0.3176470588235294,,0.11442786069651739,0.03231017770597738,0.2446916076845298,0.648,,0.4847250509164969,0.5413701067615659,,,0.08284432171211598,,,0.23232323232323235,0.0,0.13186813186813187,0.6075949367088608,0.6070796460176991,0.5762081784386618,0.562992125984252,0.3436988543371522,0.23415492957746478,0.41369047619047616,0.15850673194614445,0.15008688097306688,0.06090485891110199,0.0005277069718571986,0.15283018867924528,0.06419051598078128,0.6162528216704289,0.3612935826174836,0.9325346784363179,0.23596214511041008,0.002,0.0450261780104712,0.16930533117932148,0.11960478419136765,0.03369905956112852,0.9045742266809985,0.013498178343188196,0.5245346869712353,0.49292452830188677,0.6906854130052725
CAF,0.15649867374005308,0.12812499999999996,0.15192743764172334,0.001576510000985319,0.0006666666666666668,0.0020574671869457253,0.003753753753753754,0.33192389006342493,0.12500000000000017,0.6781376518218624,0.15465116279069768,0.14622641509433962,0.1409691629955947,0.20603015075376885,0.11666666666666668,,0.36923076923076925,0.03773584905660377,0.00819672131147541,,0.13043478260869568,0.07246376811594203,0.18571428571428572,0.08585858585858586,0.03614457831325302,0.13163265306122449,0.9520639147802928,1.0,0.5157894736842106,0.029850746268656716,0.0016155088852988692,0.3660262891809909,,,0.9521384928716904,0.6939501779359432,,,0.44425267518122197,,,0.09427609427609428,0.056338028169014086,0.18681318681318682,0.37514384349827384,0.3752212389380531,0.3289962825278811,0.312992125984252,0.546644844517185,0.6596244131455399,0.5476190476190477,0.5253977968176256,0.2778019113814075,0.005251620798897004,0.00012721507357271755,0.05566037735849057,0.006033006058073951,0.25282167042889386,0.34057604850934814,0.7459016393442623,0.08012618296529968,,0.1382198952879581,0.06930533117932149,0.11310452418096723,0.140282131661442,0.907679445837812,5.9726452845965476e-05,0.6903553299492386,0.6910377358490566,0.7311072056239016
CAN,0.8620689655172415,0.58125,0.35374149659863946,0.018523992511577495,0.020666666666666667,0.01965235899255055,0.014264264264264265,0.7526427061310782,0.25000000000000033,0.1568825910931174,0.8430232558139534,0.6886792452830188,0.7268722466960352,0.6834170854271358,0.43333333333333335,0.3522727272727273,0.6307692307692307,0.5911949685534591,0.7377049180327869,,0.7246376811594204,0.7318840579710144,0.7071428571428572,0.8323232323232324,0.8323293172690762,0.8316326530612245,,0.12941176470588237,,0.24378109452736316,0.25363489499192243,0.38725985844287153,0.736,,0.2240325865580448,0.10186832740213524,,,0.001380738695201933,,,,0.04225352112676056,0.10989010989010989,0.8803222094361335,0.8796460176991151,0.8773234200743495,0.8543307086614172,0.058919803600654665,0.030516431924882625,0.10119047619047619,0.018971848225214204,0.4676368375325804,0.24052888004151723,0.040982100367981375,0.10283018867924529,0.250795905577606,0.845372460496614,0.38959070237493687,0.759142496847415,0.13501577287066246,1.0,,0.08077544426494346,0.11648465938637544,,0.9042159321629045,,0.5972927241962775,0.6120283018867925,0.6520210896309315
CHE,0.8395225464190983,0.70625,0.46258503401360546,0.004532466252832791,0.006666666666666667,0.0047534586732884,0.0030030030030030034,0.7241014799154335,0.25000000000000033,0.10121457489878541,0.713953488372093,0.5330188679245284,0.5374449339207049,0.5678391959798996,0.30833333333333335,0.5113636363636364,0.5153846153846153,0.5723270440251572,0.21311475409836064,,0.681159420289855,0.6811594202898551,0.7428571428571429,0.6303030303030303,0.572289156626506,0.6938775510204082,,,,0.05970149253731343,0.10177705977382875,0.2942366026289181,0.585,,0.17413441955193484,0.026690391459074734,,,0.0017259233690024164,,,,0.04225352112676056,0.0989010989010989,0.8849252013808975,0.8849557522123893,0.8847583643122678,0.8543307086614172,0.04582651391162029,0.02992957746478873,0.10119047619047619,0.018665850673194616,0.5931798436142486,0.3712926887833745,0.015246962151159777,0.14669811320754716,0.40781282640484645,0.927765237020316,0.3769580596260738,0.830390920554855,0.20630914826498425,1.0,,0.13521809369951535,0.11856474258970358,,0.9080377403559059,0.002150152302454757,0.6243654822335027,0.6014150943396227,0.7311072056239016
CHL,0.6657824933687002,0.3531250000000001,0.2018140589569161,0.008276677505172924,0.005333333333333334,0.009365023057821923,0.010510510510510511,0.8234672304439746,0.18750000000000025,0.32489878542510126,0.6337209302325582,0.5094339622641509,0.5330396475770925,0.5226130653266332,0.12499999999999999,0.4602272727272727,0.6307692307692307,0.44654088050314467,,,0.5652173913043479,0.5652173913043479,0.5499999999999999,0.495959595959596,0.4879518072289157,0.5,,,,0.13432835820895522,0.04038772213247173,0.20728008088978767,0.722,,0.34623217922606925,0.29492882562277584,,,0.018639972385226095,,,0.0,0.014084507042253521,0.02197802197802198,0.8158803222094361,0.8159292035398231,0.8066914498141265,0.7854330708661416,0.10310965630114566,0.08450704225352113,0.17410714285714285,0.05201958384332926,0.39443961772371855,0.06773661340170252,0.005611598245374318,0.11320754716981132,0.06714017129726342,0.6241534988713319,0.35522991409802934,0.7660781841109711,0.16277602523659307,0.629,,0.09967689822294024,0.11830473218928757,0.005485893416927899,0.9037382061387794,0.0,0.3790186125211506,0.30778301886792453,0.6678383128295257
CHN,0.4018567639257295,0.33125,0.1746031746031746,0.7577101192235688,0.442,0.8317843206810926,1.0,0.22198731501057084,0.4375000000000006,0.2935222672064777,0.37674418604651166,0.31603773584905664,0.33480176211453744,0.3366834170854272,,0.11931818181818182,0.8076923076923077,0.20125786163522014,0.02459016393442623,0.7372781065088757,0.32608695652173914,0.34057971014492755,0.33571428571428574,0.35757575757575755,0.2821285140562249,0.42755102040816323,0.1970705725699068,0.2,0.8736842105263158,0.6965174129353232,0.035541195476575124,0.16885743174924164,0.757,0.00942688805570434,0.34725050916496947,0.10320284697508897,,,0.03244735933724543,0.94,,,0.014084507042253521,0.01098901098901099,0.7376294591484465,0.7380530973451328,0.7007434944237919,0.7283464566929134,0.1260229132569558,0.23826291079812206,0.13095238095238096,0.15850673194614445,0.44113814074717644,0.009906818586709836,0.08164380721733516,0.1160377358490566,0.010996448715270524,0.33634311512415355,0.3562405255179384,0.8398486759142496,0.21892744479495269,0.897,0.1225130890052356,0.03925686591276252,0.1157046281851274,0.007836990595611285,0.9066045622835304,0.00029863226422982737,0.805414551607445,0.7924528301886793,0.8066783831282952
CIV,0.2506631299734748,0.09999999999999999,0.09523809523809522,,0.002,0.008726498758424973,0.01651651651651652,0.3583509513742072,0.12500000000000017,0.7236842105263158,0.17674418604651165,0.17924528301886794,,,,0.005681818181818182,0.36923076923076925,,,,0.12318840579710146,0.06521739130434782,0.17142857142857143,0.11818181818181818,0.05120481927710843,0.1683673469387755,0.48868175765645794,0.36470588235294116,0.7894736842105263,0.05970149253731343,0.006462035541195477,0.32457027300303337,0.237,0.0006963042313872523,0.7494908350305498,0.7459964412811388,,,0.25612702795995856,,,0.10774410774410774,0.30985915492957744,0.4725274725274725,0.4407364787111623,0.4407079646017699,0.3996282527881041,0.391732283464567,0.45171849427168576,0.602112676056338,0.46726190476190477,0.4553243574051409,0.3457862728062554,0.02282673524240335,0.0018469744015001956,0.04009433962264151,0.021324420304992688,0.4367945823927765,0.3860535624052552,,0.04227129337539432,0.136,0.3706806282722513,0.0949919224555735,0.1141445657826313,0.06191222570532915,,0.0024487845666845845,0.6142131979695432,0.5011792452830189,0.8014059753954306
CMR,0.3196286472148541,0.07812500000000001,0.1405895691609977,0.005813380628633363,0.002666666666666667,0.00830081589216034,0.01651651651651652,0.3625792811839324,0.12500000000000017,0.7844129554655871,0.29999999999999993,0.2783018867924529,0.29515418502202645,,0.20833333333333334,0.06818181818181818,0.6,0.1320754716981132,0.02459016393442623,,0.23188405797101452,0.17391304347826086,0.2857142857142857,0.1292929292929293,0.08333333333333333,0.18061224489795918,0.5379494007989347,0.5411764705882353,0.9157894736842105,0.01990049751243781,0.0016155088852988692,0.5197168857431749,0.187,,0.8309572301425661,0.8505338078291815,,,0.2502588885053504,,,0.023569023569023573,0.4084507042253521,0.4725274725274725,0.4361334867663982,0.43539823008849565,0.3791821561338291,0.39566929133858264,0.4795417348608838,0.5099765258215962,0.47619047619047616,0.43145654834761327,0.31624674196351,0.021478974152420935,0.0016679309646200743,0.08160377358490567,0.022494255274702318,0.44582392776523705,0.3547246083880748,0.733921815889029,0.11230283911671925,0.055,0.21465968586387435,0.06058158319870759,0.11050442017680706,0.03605015673981191,0.9081571718619372,0.001254255509765275,0.7817258883248732,0.7724056603773585,0.796133567662566
COD,0.2082228116710876,0.09687499999999995,0.10884353741496598,0.017735737511084836,0.006666666666666667,0.024547711954593827,0.048048048048048055,0.266384778012685,0.12500000000000017,0.728744939271255,0.2116279069767442,0.22169811320754715,,,,,0.3076923076923077,,0.01639344262295082,,0.14492753623188406,0.08695652173913043,0.21428571428571427,0.08282828282828282,0.04819277108433735,0.1704081632653061,,,,0.03980099502487562,0.0016155088852988692,0.7148634984833164,0.11199999999999999,,0.9368635437881874,0.5894128113879004,,,0.30238177424922336,,,0.05387205387205387,0.5492957746478874,0.6703296703296703,0.379746835443038,0.3787610619469027,0.31970260223048336,0.3326771653543308,0.48936170212765956,0.6854460093896714,0.4880952380952381,0.5553855569155447,0.3040834057341442,0.008830158865402043,0.002261601307959423,0.06037735849056604,0.008957593482348026,0.3069977426636569,0.3592723597776655,,0.05741324921135647,,,0.09483037156704362,0.11258450338013519,0.08542319749216301,,,0.6802030456852793,0.7771226415094341,0.5729349736379614
COG,0.446949602122016,0.11249999999999995,0.1405895691609977,0.0012809143758005716,0.0006666666666666668,0.0017027314650585313,0.0030030030030030034,0.5169133192389006,0.12500000000000017,0.6892712550607287,0.4348837209302326,0.42924528301886794,0.4273127753303965,0.4723618090452262,,0.017045454545454544,0.7769230769230769,0.2641509433962264,0.040983606557377046,,0.29710144927536236,0.21739130434782608,0.37857142857142856,0.29696969696969694,0.2168674698795181,0.3826530612244898,,0.6941176470588235,,0.04477611940298507,0.008077544426494346,0.672396359959555,0.34299999999999997,,0.6659877800407332,0.5938612099644128,,,0.20711080428028997,,,0.10774410774410774,0.09859154929577464,0.26373626373626374,0.5017261219792865,0.5026548672566372,0.4498141263940521,0.46653543307086615,0.4500818330605565,0.3386150234741784,0.4375,0.27141982864137093,0.3123370981754996,0.037899971340712456,0.0005889586739477664,0.08113207547169811,0.04644244829747232,0.5632054176072234,0.35775644264780193,0.5718789407313998,0.10031545741324921,,0.362303664921466,0.11437802907915993,0.11518460738429535,0.07601880877742948,0.9074405828257495,0.0009556232455354476,0.6260575296108292,0.7051886792452831,0.5694200351493849
